,Ticker,2020-02,2020-06-08 12:22:55.456383,Volume,Ratio1 in 5 yr,Ratio2 since Feb,Ratio1/Ratio2,Sector,Industry
5802,SGMO,7.5633333524068185,10.850600242614746,1105361.0,0.5112025775432821,1.4346320249340652,0.3563301032310196,Healthcare,Biotechnology
5806,ADVM,15.727500279744469,22.65999984741211,499732.0,0.2878529411889431,1.4407883925836609,0.19978849265488416,Healthcare,Biotechnology
5812,CHMA,4.575000047683716,6.639999866485597,237911.0,0.18603294695751166,1.451366075907993,0.1281778250474313,Healthcare,Biotechnology
5813,CGEN,9.418333371480307,13.670000076293945,804071.0,1.1010092240113107,1.4514245288543437,0.7585714600540567,Healthcare,Biotechnology
5816,SBPH,1.1599999864896138,1.690000057220459,23175.0,0.05194545849737395,1.4568966180204268,0.035654869298794425,Healthcare,Biotechnology
5817,NTEC,0.2778333375851313,0.4047999978065491,7042994.0,0.03345758453759288,1.456988572087803,0.022963518848778328,Healthcare,Biotechnology
5820,PHAT,36.243333498636886,52.95000076293945,78489.0,1105.005775399718,1.4609583515525943,756.3567943092991,Healthcare,Biotechnology
5821,MBRX,0.7631666759649912,1.1150000095367432,1172192.0,0.03857836820784875,1.4610176841472722,0.026405134329612952,Healthcare,Biotechnology
5830,TDOC,114.04833221435548,168.27000427246094,1516033.0,4.978847661263081,1.4754271369457208,3.3745127336953993,Healthcare,Health Information Services
5831,OCUL,5.335000038146973,7.894999980926514,692958.0,0.2400337655539082,1.4798500327037891,0.16220141247376926,Healthcare,Biotechnology
5833,MREO,1.8024999896685283,2.6700000762939453,373831.0,0.0006559347314485633,1.481276056364886,0.00044281734564606084,Healthcare,Biotechnology
5834,ABMD,167.32333374023438,247.88499450683597,521757.0,4.31703323466932,1.4814729599618883,2.914014194886404,Healthcare,Medical Devices
5836,CVET,12.950833002726235,19.280000686645508,874016.0,0.0035359570465869155,1.4887073814160787,0.0023751860780212328,Healthcare,Health Information Services
5844,BHVN,45.77833366394043,68.93499755859375,309531.0,4.7228370657806815,1.5058433114810776,3.1363403016582905,Healthcare,Biotechnology
5846,REGN,400.3766632080078,604.0800170898438,610363.0,0.9826493459291852,1.5087792886070532,0.6512876690111475,Healthcare,Biotechnology
5848,MYOV,11.650000095367432,17.649999618530273,623551.0,0.930846378438564,1.5150214140812508,0.614411367249917,Healthcare,Biotechnology
5853,BTAI,32.44166692097982,49.52569961547852,175704.0,17.73935722203251,1.5266077336935655,11.620114866779074,Healthcare,Biotechnology
5859,BNTX,31.186666806538895,48.21500015258789,790326.0,221190.35910223352,1.546013251486006,143071.45096565536,Healthcare,Biotechnology
5868,BCRX,2.8366666634877524,4.4472999572753915,4394327.0,0.2416716724913129,1.567790821007966,0.15414790624678934,Healthcare,Biotechnology
5874,IMUX,8.90500005086263,14.035499572753904,402918.0,0.010301469265628877,1.5761369447038107,0.006535897340801652,Healthcare,Biotechnology
5877,OBSV,3.4733333587646484,5.489999771118164,883993.0,0.1382451946736336,1.5806141259849524,0.08746296290847505,Healthcare,Biotechnology
5878,NH,1.8149999976158144,2.869999885559082,151446.0,0.04871788518439082,1.5812671566551608,0.030809395477133218,Healthcare,Health Information Services
5882,VMD,5.6516666412353525,8.970000267028809,334997.0,0.11690776143445168,1.5871424902492357,0.07365927265679413,Healthcare,Medical Devices
5887,TORC,1.3983333508173623,2.2249999046325684,620519.0,0.002474977460513079,1.5911798880660306,0.001555435359053742,Healthcare,Biotechnology
5893,IMVT,15.693333307902016,25.34000015258789,211976.0,35.00098005387159,1.6146983980661722,21.676481561999545,Healthcare,Biotechnology
5898,GHSI,0.289000004529953,0.4688999950885773,6741291.0,4.883013679283805e-07,1.62249130705456,3.009577714254961e-07,Healthcare,Drug Manufacturers—Specialty & Generic
5904,ALRN,0.7014999886353811,1.1599999666213991,965303.0,0.004452728954107816,1.6535994090006072,0.002692749483261445,Healthcare,Biotechnology
5907,OPK,1.5883333683013916,2.640000104904175,19485330.0,0.1668706920319968,1.6621196516997343,0.1003963173537776,Healthcare,Diagnostics & Research
5909,SLRX,0.9183333118756613,1.5401999950408936,1668235.0,0.0027582064341929217,1.6771688178174575,0.0016445610035740145,Healthcare,Biotechnology
5912,IFRX,3.975000023841858,6.680099964141847,756148.0,0.05380428778577701,1.6805282827861456,0.032016294124235116,Healthcare,Biotechnology
5913,CNTG,11.18750015894572,18.81999969482422,4175.0,0.028138590716786527,1.6822345856929817,0.016726912498470053,Healthcare,Diagnostics & Research
5916,TRVN,0.7684999903043112,1.2949999570846558,1675922.0,0.14057048742448794,1.6851008112203893,0.08341963073573239,Healthcare,Biotechnology
5921,STML,7.016666730244953,11.94499969482422,547494.0,0.4167961037705426,1.7023752379938408,0.2448320995679629,Healthcare,Biotechnology
5922,KRMD,6.413333336512247,10.93000030517578,346054.0,2116.0360789411725,1.7042620010017793,1241.6143044305095,Healthcare,Medical Instruments & Supplies
5923,LQDA,5.196666558583577,8.869999885559082,381303.0,0.08922866567407202,1.7068633874359491,0.052276395598426506,Healthcare,Biotechnology
5924,GNLN,2.435000022252401,4.1599998474121085,205744.0,2.701394134309209e-06,1.7084188128935067,1.5812247640459569e-06,Healthcare,Pharmaceutical Retailers
5931,IMMU,18.548333485921226,32.060001373291016,1827372.0,3.745127340446065,1.7284572437532235,2.1667457230899068,Healthcare,Biotechnology
5936,IMVTU,17.318333625793453,30.27700042724609,200.0,29.83428453727641,1.7482629149811706,17.06510175421626,Healthcare,Biotechnology
5938,SNDX,10.008333206176758,17.530000686645508,341153.0,0.7880873879862006,1.7515404738749771,0.449939581608808,Healthcare,Biotechnology
5939,EVOK,1.4808333317438762,2.5999999046325684,1003349.0,0.2554230317228903,1.7557680860483644,0.14547652036309675,Healthcare,Drug Manufacturers—Specialty & Generic
5945,ALLO,24.301666259765625,43.36999893188477,833895.0,0.7860834085182292,1.7846512444164824,0.44046892129630105,Healthcare,Biotechnology
5951,ARPO,0.6681666572888693,1.2200000286102295,977367.0,0.008063507901347562,1.825891812022559,0.004416202454194443,Healthcare,Biotechnology
5955,IMAC,0.9381666779518129,1.7395000457763672,214407.0,0.0008631871419259488,1.8541481877975137,0.00046554377239464484,Healthcare,Medical Care Facilities
5958,PTGX,8.65166680018107,16.219999313354492,239421.0,0.6589871312342278,1.874783170453932,0.3515004516893922,Healthcare,Biotechnology
5960,TBIO,7.9383333524068185,14.90999984741211,235571.0,0.2388121558457603,1.8782279838237776,0.12714758692902453,Healthcare,Biotechnology
5965,MGNX,10.546666622161863,20.100000381469727,808968.0,0.3155442298257572,1.9058154677263903,0.16556914096315775,Healthcare,Biotechnology
5969,CMRX,1.6966666579246519,3.2799999713897705,275665.0,0.045534899410057984,1.933202350661996,0.023554129961855897,Healthcare,Biotechnology
5971,ONVO,0.3316666732231776,0.6435999870300293,1055921.0,0.04974085286031225,1.9405024350967957,0.025632976264639985,Healthcare,Diagnostics & Research
5976,LPCN,0.4611666699250539,0.9000999927520752,1173604.0,0.0934138567209582,1.9517889115845128,0.04786063501361037,Healthcare,Biotechnology
5977,SDGR,32.644999821980804,63.7599983215332,405001.0,442726064146744.6,1.9531321387418663,226674916338191.0,Healthcare,Health Information Services
5982,BVXV,8.90833330154419,17.770000457763672,84530.0,2.0555185677427854,1.9947615178120224,1.030458302603213,Healthcare,Biotechnology
5984,VIR,17.494999885559082,35.115001678466804,1601363.0,20.658616755354128,2.0071450076116784,10.292538245622831,Healthcare,Biotechnology
5985,KALA,6.510000069936115,13.1850004196167,411905.0,0.12395339220123935,2.0253456648190307,0.061201104756760064,Healthcare,Biotechnology
5986,VIVO,8.004999876022339,16.245000839233402,374584.0,0.5805169879182425,2.0293567883608135,0.28605959841450435,Healthcare,Diagnostics & Research
5995,GNMK,4.255000034968059,9.05500030517578,906402.0,0.3228051156320717,2.1280846605783297,0.15168809851030365,Healthcare,Medical Devices
6001,VXRT,1.0766666730244954,2.3301000595092773,2419799.0,0.04255916625915868,2.1641796090555365,0.01966526534169306,Healthcare,Biotechnology
6002,LVGO,27.390000343322754,59.36000061035156,2061591.0,0.028930456265979863,2.1672143069111933,0.013349144186489241,Healthcare,Medical Devices
6005,IMAB,11.050000190734863,24.440000534057614,29325.0,2.674892238248353e-08,2.2117647160359253,1.2093927617411658e-08,Healthcare,Biotechnology
6006,ARCT,14.183333237965904,31.38999938964844,464530.0,0.5355620365148115,2.213160958922109,0.2419896457850268,Healthcare,Biotechnology
6008,RCUS,12.974999904632568,29.059999465942386,291140.0,0.4760749530518827,2.239691690137652,0.21256271796169549,Healthcare,Biotechnology
6017,ATHX,1.2700000007947283,2.9100000858306885,2042276.0,0.7566638195873101,2.2913386488265326,0.33022784300121755,Healthcare,Biotechnology
6019,SMMT,1.4863333503405254,3.4300000667572017,109268.0,0.1360804135534263,2.307692326200831,0.0589681787335387,Healthcare,Biotechnology
6023,CBAY,1.6483333110809326,3.869999885559082,745903.0,0.1763774871098601,2.3478260492237704,0.07512374571709576,Healthcare,Biotechnology
6024,MRSN,8.417500098546348,20.09000015258789,496742.0,0.3871175609923448,2.3866943768800564,0.1621982121977402,Healthcare,Biotechnology
6026,WORX,2.3983333508173623,5.755000114440918,0.0,0.005124920205062217,2.399583074004116,0.0021357544402538266,Healthcare,Health Information Services
6029,AIM,1.1099999745686848,2.6800000667572017,3850973.0,0.00980753319651112,2.414414529872918,0.004062075122214965,Healthcare,Biotechnology
6030,NMRD,3.183666666348776,7.7249999046325675,59790.0,0.0008470054723810906,2.426447462696236,0.0003490722487928544,Healthcare,Medical Devices
6032,TOCA,0.5571666707595191,1.3799999952316284,345488.0,0.0036711884517783267,2.476817203280373,0.0014822201844028255,Healthcare,Biotechnology
6037,ADAP,4.0183333555857335,11.0600004196167,833952.0,0.22300564395788072,2.7523849917136936,0.08102269291151477,Healthcare,Biotechnology
6040,TLSA,2.1616666316986084,6.03000020980835,119252.0,0.04611830727011932,2.7895144058684282,0.01653273672761759,Healthcare,Biotechnology
6049,MRNA,18.90416685740153,58.08739852905274,8565897.0,1.0780680072047784,3.072729888982641,0.3508502361597813,Healthcare,Biotechnology
6051,VAPO,9.890000025431316,30.84000015258789,633580.0,0.12186676015015002,3.1183013218690987,0.03908113667382968,Healthcare,Medical Devices
6060,RVP,1.6749999920527143,6.0,304830.0,0.35646261970143905,3.582089569234561,0.09951248086116668,Healthcare,Medical Instruments & Supplies
6071,CODX,3.133333325386048,15.640000343322756,2131301.0,0.33953327497164737,4.9914894839334725,0.06802243620156502,Healthcare,Diagnostics & Research
6078,EW,2.8449794451395665,76.30999755859375,1502130.0,3.4957895814761537,26.822688539617968,0.13032957439418352,Healthcare,Medical Devices
54,AZUL,40.12833340962728,16.079999923706055,10361146.0,2.8579323818645763,0.4007143720513512,7.132093533940764,Industrials,Airlines
78,TGEN,2.0083333055178323,0.8849999904632568,264885.0,0.408032228234201,0.4406639017695655,0.9259488390033171,Industrials,Building Products & Equipment
87,USDP,9.76225471496582,4.479899883270264,305764.0,1.3366965639736177,0.4589001223664495,2.912826776076153,Industrials,Railroads
112,DRTT,3.0834999481836958,1.5049999952316284,175701.0,1.0204494072700296,0.4880817319676407,2.0907346873160257,Industrials,Engineering & Construction
126,SMHI,8.918333371480307,4.449999809265137,1390323.0,0.24282310686421205,0.4989721312163177,0.4866466314908112,Industrials,Marine Shipping
127,VOLT,2.1366666158040366,1.0700000524520874,185382.0,0.2111650072488505,0.5007800676707077,0.42167214887574944,Industrials,Staffing & Employment Services
138,TISI,13.694999853769936,6.967299938201903,289596.0,0.35446919193860005,0.5087477190650687,0.6967484642290132,Industrials,Specialty Business Services
139,ATTO,3.0633333126703897,1.559999942779541,129151.0,0.3032089085201508,0.5092491686514019,0.5954038360496714,Industrials,Specialty Business Services
141,CVEO,1.4216667016347249,0.7260000109672546,889511.0,0.3944294001211021,0.5106682249309579,0.7723789749683931,Industrials,Specialty Business Services
142,VLRS,13.280000050862633,6.789999961853027,658790.0,1.4869652751443252,0.5112951758921092,2.9082325538273746,Industrials,Airlines
185,TGI,24.060035387674972,12.862700462341307,2804597.0,0.3826911705599767,0.5346085429670804,0.7158343718864622,Industrials,Aerospace & Defense
186,HIL,3.431666731834412,1.8400000333786009,249255.0,0.8956290059694902,0.5361826124633675,1.6703805478785092,Industrials,Engineering & Construction
187,SPR,67.14434178670247,36.02999877929688,5612948.0,1.5860622841861325,0.5366051378350454,2.9557344355388833,Industrials,Aerospace & Defense
192,WLFC,59.93666648864746,32.439998626708984,33706.0,2.6997197522424874,0.5412379521115578,4.988045907922643,Industrials,Rental & Leasing Services
225,ALJJ,1.1150000095367432,0.6198999881744385,230685.0,0.2918679106480719,0.5559641101994184,0.5249761725507461,Industrials,Specialty Business Services
231,CPA,107.61269505818683,60.18000030517578,758753.0,1.2423679149382345,0.5592277033173092,2.2215779146286447,Industrials,Airlines
235,NMCI,1.3513333400090537,0.7602999806404114,172238.0,0.017574253985738583,0.5626294846209579,0.03123592784615316,Industrials,Marine Shipping
236,SAVE,42.89500045776367,24.145000457763672,29539753.0,0.5814760520315588,0.5628861219278437,1.0330260942302965,Industrials,Airlines
247,SAVE,42.89500045776367,24.26000022888184,31686311.0,0.5814760520315588,0.5655670817108235,1.0281292367169093,Industrials,Airlines
255,SPCE,30.054999351501465,17.160600662231445,16888653.0,335.66750739201933,0.5709732501249962,587.8865731775275,Industrials,Aerospace & Defense
267,PFMT,1.1633333166440327,0.6700999736785889,47007.0,0.18761039575439548,0.5760171776148246,0.3257027794401093,Industrials,Specialty Business Services
275,KNL,24.237463315327958,14.029999732971193,213264.0,1.3379754678652584,0.5788559450484453,2.311413537876477,Industrials,Business Equipment & Supplies
280,POLA,2.8416666984558105,1.6499999761581419,207371.0,0.17839098608964304,0.5806451464046675,0.3072289283639641,Industrials,Electrical Equipment & Parts
287,MESA,7.90833346048991,4.630000114440918,2790380.0,0.27798100183641444,0.5854583822966535,0.4748091585023385,Industrials,Airlines
318,MG,10.005000114440918,5.959799766540527,292305.0,0.5597991056903379,0.5956821287726255,0.9397614577489124,Industrials,Security & Protection Services
331,PKOH,29.929166475931808,18.0,71170.0,0.5302717640890384,0.6014200233232387,0.8816995502726037,Industrials,Industrial Distribution
337,CIR,44.29166666666666,26.770000457763672,229925.0,0.7673279288053115,0.6044026443897725,1.2695641488796503,Industrials,Specialty Industrial Machinery
359,PAC,130.25833384195965,79.7699966430664,93680.0,2.600079660244342,0.6123984108368075,4.245732213268616,Industrials,Airports & Air Services
371,SP,43.74999936421713,27.0,108174.0,1.7670251171673887,0.6171428661112883,2.8632351019492206,Industrials,Specialty Business Services
374,DAL,58.5818042755127,36.22000122070313,56641968.0,1.3287393479951797,0.6182807386805454,2.1490874045838835,Industrials,Airlines
387,ATRO,24.84666633605957,15.4399995803833,520135.0,0.7119196213820158,0.6214113141598989,1.1456495965872089,Industrials,Aerospace & Defense
395,EDRY,6.043833414713543,3.769799947738648,177263.0,0.4493746299244163,0.6237431922860706,0.720448151550033,Industrials,Marine Shipping
406,TWIN,10.108333428700766,6.329999923706055,134364.0,0.5551487458582912,0.6262159799490961,0.8865132216897728,Industrials,Specialty Industrial Machinery
437,BCO,83.8718147277832,53.290000915527344,460988.0,3.5949023548526813,0.6353743637059353,5.657927924388964,Industrials,Security & Protection Services
446,SPLP,10.905000050862633,6.949999809265138,20468.0,0.6461377257172353,0.6373223087436265,1.013831960458103,Industrials,Conglomerates
448,GRIN,5.0316667556762695,3.2100000381469727,485102.0,0.025721991057257608,0.6379595855639172,0.040319154440670316,Industrials,Marine Shipping
457,AER,62.174999872843415,39.83000183105469,915421.0,1.5931848980007877,0.6406112088864112,2.486976306222079,Industrials,Airports & Air Services
475,ACY,4.6983331839243565,3.0299999713897705,169053.0,0.5624958209732044,0.6449095568098716,0.8722088470136224,Industrials,Rental & Leasing Services
488,NES,2.8911666472752886,1.870000004768372,33855.0,0.045035035089470835,0.6467977231719619,0.06962769576339017,Industrials,Waste Management
496,CCRN,10.089999993642172,6.550000190734862,135920.0,0.8073373419447334,0.6491576010765209,1.243669242424178,Industrials,Staffing & Employment Services
506,CAAP,5.230000019073486,3.4100000858306885,204558.0,0.059405184932493665,0.6520076622169463,0.09111117610260144,Industrials,Airports & Air Services
524,MATW,34.21058400472005,22.415000915527344,431219.0,0.7801550540409212,0.6552066141997088,1.1907008218984916,Industrials,Conglomerates
527,AIR,44.74946848551431,29.35000038146973,535873.0,1.7103433547254012,0.6558737203989474,2.6077327106276686,Industrials,Aerospace & Defense
551,GE,12.790631453196205,8.439999580383299,86768922.0,0.6285168615833366,0.6598579289276808,0.9525033102272852,Industrials,Specialty Industrial Machinery
568,CTRM,1.190666675567627,0.7910000085830688,4543279.0,0.0007360988568884113,0.6643337088492672,0.0011080257513403208,Industrials,Marine Shipping
594,SRT,7.8133334318796805,5.230000019073486,80411.0,0.81759971699498,0.6693685946812701,1.2214491738804871,Industrials,Specialty Business Services
603,CRS,43.15492884318033,28.96999931335449,211604.0,1.0106464874761574,0.6713022148322357,1.5055014941798257,Industrials,Metal Fabrication
605,OMAB,65.63999938964844,44.09000015258789,98432.0,2.1607965465900474,0.6716940975404849,3.216935439066904,Industrials,Airports & Air Services
610,BA,340.360834757487,228.9600067138672,58531113.0,2.9448415527602334,0.6726978645383954,4.377658541819485,Industrials,Aerospace & Defense
627,AAL,29.20499992370605,19.725000381469727,132227460.0,0.5830204045631651,0.6753980631055816,0.8632248690236833,Industrials,Airlines
644,PTSI,51.61333401997885,34.969200134277344,4235.0,0.993040595064034,0.6775225975663813,1.4656936884924183,Industrials,Trucking
676,CAE,30.31309223175049,20.739999771118164,494099.0,2.5079817743684654,0.6841928105703023,3.665606734858791,Industrials,Aerospace & Defense
689,B,65.10544459025066,44.67499923706055,88102.0,1.8755817518958957,0.6861945190333666,2.7333091417547357,Industrials,Specialty Industrial Machinery
708,BBSI,82.12701797485352,56.71500015258789,25998.0,3.2757972115700307,0.6905766403201621,4.743567940629038,Industrials,Staffing & Employment Services
735,LUV,57.55183664957681,40.02999877929688,21695107.0,1.4351741109463785,0.6955468514937693,2.0633751815052745,Industrials,Airlines
744,ORN,4.576666673024495,3.190000057220459,125443.0,0.4299700082093193,0.697013849844639,0.6168744111830167,Industrials,Engineering & Construction
752,NEWA,3.691666682561239,2.5776000022888184,12795.0,0.18176207550254234,0.6982212165754106,0.2603216161119208,Industrials,Waste Management
756,CATM,42.52333386739095,29.709999084472656,224965.0,1.124851487880416,0.6986752068199382,1.609977679042376,Industrials,Business Equipment & Supplies
773,HCCI,28.45166683197021,19.950000762939453,38338.0,2.273787293440808,0.7011891739334682,3.2427586990334136,Industrials,Waste Management
774,DSX,2.751666665077209,1.9299999475479128,278907.0,0.4261676833869848,0.7013930764370976,0.6076017823726043,Industrials,Marine Shipping
781,BGSF,18.90550486246745,13.289999961853027,26278.0,1.9977449868472499,0.7029698523543415,2.8418643845913603,Industrials,Staffing & Employment Services
799,ASR,198.1766637166341,139.80000305175778,104360.0,1.6989224616131768,0.7054312068329748,2.4083460515455077,Industrials,Airports & Air Services
803,JBLU,21.149999618530273,14.930999755859375,23891190.0,1.3504375888361122,0.7059574479981451,1.9129164125479423,Industrials,Airlines
807,GFN,9.65499989191691,6.820000171661378,30913.0,0.9994948393133516,0.7063697822897986,1.4149739476019856,Industrials,Rental & Leasing Services
834,AIRT,19.71666622161865,14.020000457763672,1839.0,1.1769390452562525,0.7110735811103409,1.6551578859370117,Industrials,Integrated Freight & Logistics
836,BBCP,5.631666739781696,4.005000114440918,118528.0,0.3350857434257248,0.7111571581730644,0.4711838158059848,Industrials,Engineering & Construction
838,RYI,9.415000120798746,6.699999809265138,183175.0,0.9937170962424009,0.7116303476687289,1.39639505186615,Industrials,Metal Fabrication
844,HYRE,3.6233333349227914,2.5799999237060547,320836.0,0.3721077722396703,0.7120514965706383,0.5225854787635514,Industrials,Rental & Leasing Services
858,MLHR,40.18476168314616,28.67499923706055,339749.0,1.5152903107083877,0.7135789298232194,2.1235076420821204,Industrials,Business Equipment & Supplies
859,CVA,15.242339769999184,10.880000114440918,428492.0,0.991866954469114,0.7138011800429442,1.3895563389366221,Industrials,Waste Management
871,GTLS,69.29666646321614,49.599998474121094,288498.0,2.0539954972149483,0.7157631240522894,2.8696581706895747,Industrials,Specialty Industrial Machinery
881,BE,11.55499998728434,8.294400215148926,1627461.0,0.10796059514301387,0.717819145328989,0.15040082985461978,Industrials,Electrical Equipment & Parts
884,OESX,5.9199999173482265,4.25,647691.0,1.1315167101176613,0.7179054154284048,1.5761361953822803,Industrials,Electrical Equipment & Parts
893,WWD,119.04223505655924,85.62999725341797,380504.0,2.5045646761025067,0.7193245087571946,3.4818286400803196,Industrials,Aerospace & Defense
921,CVV,4.911666631698608,3.5499000549316406,116638.0,0.3458138358125221,0.7227485741848839,0.4784704503949123,Industrials,Specialty Industrial Machinery
952,KAMN,64.10413106282553,46.56000137329102,80918.0,1.7385940477210564,0.726318266878303,2.3937082777684893,Industrials,Aerospace & Defense
958,EML,27.92916965484619,20.299999237060547,15153.0,1.7393111852287113,0.7268386238449501,2.3929812315529104,Industrials,Tools & Accessories
974,GSH,13.588333288828533,9.920000076293944,44431.0,0.6384729137586934,0.7300380308193899,0.8745748670683301,Industrials,Railroads
980,KODK,3.5583332777023315,2.5999999046325684,344036.0,0.17364492412053328,0.7306791415309548,0.2376486671792819,Industrials,Specialty Business Services
987,IEA,3.145000020662944,2.299999952316284,222679.0,0.18930466044282884,0.7313195348823752,0.2588535536292989,Industrials,Engineering & Construction
988,SCS,18.865397771199547,13.800000190734865,556923.0,1.2480491440420252,0.7314979709467001,1.706155305430045,Industrials,Business Equipment & Supplies
992,FTAI,19.41458861033122,14.210000038146973,368163.0,1.970110044224484,0.7319238292067289,2.6916872570738968,Industrials,Rental & Leasing Services
1001,HWCC,3.951666673024496,2.8949999809265137,24565.0,0.3656344498563491,0.7326022715146572,0.499089975656776,Industrials,Industrial Distribution
1018,WLDN,37.01500002543131,27.170000076293945,32486.0,2.6053099305448884,0.7340267474706654,3.5493392298337283,Industrials,Engineering & Construction
1027,CNR,9.09499994913737,6.690000057220459,294809.0,0.5168979039423185,0.7355690043577168,0.7027184409349368,Industrials,Building Products & Equipment
1043,APWC,1.3566666841506958,1.0,14275.0,0.569489802478562,0.7371007276013583,0.7726078419862253,Industrials,Electrical Equipment & Parts
1062,SCX,5.2583333651224775,3.890000104904175,26377.0,0.30816213552043337,0.7397781454302239,0.4165602044667313,Industrials,Tools & Accessories
1088,MIC,43.527599970499665,32.34000015258789,672195.0,0.970989797976842,0.7429768738571838,1.3068910112045926,Industrials,Airports & Air Services
1098,HURN,66.80833307902019,49.70000076293945,64322.0,0.9843911618254484,0.7439191860116435,1.3232501329923234,Industrials,Consulting Services
1136,ALK,65.57090250651042,49.07500076293945,7187201.0,1.201219371434035,0.7484264953965958,1.6049931139830924,Industrials,Airlines
1149,BHTG,1.9031666715939841,1.427899956703186,108926.0,0.12767043494117658,0.7502758313370728,0.17016466425908194,Industrials,Pollution & Treatment Controls
1151,MGRC,80.89602788289388,60.71500015258789,25053.0,2.621151597700076,0.7505312898734621,3.4923948315892277,Industrials,Rental & Leasing Services
1156,FC,33.686665852864586,25.309999465942386,40221.0,1.7261994415987454,0.7513358423920756,2.297507112269441,Industrials,Consulting Services
1188,WNS,74.20166651407878,56.099998474121094,187940.0,3.5250401302776377,0.7560476888140627,4.662457385204126,Industrials,Specialty Business Services
1194,HEES,28.29624970753987,21.43000030517578,147352.0,1.3918287881232834,0.7573441896600701,1.837775752591432,Industrials,Rental & Leasing Services
1236,VRRM,16.719999949137367,12.760000228881836,912024.0,2.431091595715833,0.7631579107474913,3.185568231003003,Industrials,Security & Protection Services
1243,CAR,43.08333333333334,32.90999984741211,9583844.0,0.6610959678860402,0.7638684684118865,0.8654578572414247,Industrials,Rental & Leasing Services
1244,CMRE,7.420535326004027,5.670000076293945,342015.0,0.6662792190662735,0.7640958269445031,0.8719838475373142,Industrials,Marine Shipping
1247,NWPX,35.49166679382324,27.1299991607666,30849.0,1.2376623312101698,0.7644047634722003,1.6191190719276316,Industrials,Metal Fabrication
1264,ARLO,3.5916666984558105,2.75,544856.0,0.0033451236501692056,0.7656612461235129,0.004368934260556247,Industrials,Security & Protection Services
1267,AEGN,22.969999631245926,17.59000015258789,46401.0,1.2645322381229105,0.7657814730070931,1.6512964634118246,Industrials,Engineering & Construction
1277,FRTA,14.22833331425985,10.90999984741211,179614.0,0.7748862873942117,0.7667798895656981,1.0105720010903063,Industrials,Building Products & Equipment
1283,ATKR,42.45000012715658,32.59000015258789,253507.0,3.7307833568763407,0.7677267386328949,4.859519890527475,Industrials,Specialty Industrial Machinery
1315,BBU,45.39568074544272,35.00899887084961,24985.0,2.339108038852431,0.7711966930766685,3.033088782474705,Industrials,Conglomerates
1319,MTZ,60.87999979654947,46.97999954223633,295433.0,2.724489159569059,0.7716819924315939,3.53058537880884,Industrials,Engineering & Construction
1328,RTX,94.9035364786784,73.3499984741211,7000935.0,1.4960089146445323,0.7728900438878835,1.9356038112732443,Industrials,Aerospace & Defense
1333,MIDD,113.53333409627277,87.83000183105469,679336.0,1.1533293129467037,0.773605413160663,1.4908495898892828,Industrials,Specialty Industrial Machinery
1334,NVT,27.59467633565267,21.350000381469727,350569.0,1.9821744473618528,0.7736999746536348,2.5619419830654904,Industrials,Electrical Equipment & Parts
1336,CAI,28.58833312988281,22.1299991607666,29149.0,1.2562083193962572,0.7740919717223582,1.6228153311048914,Industrials,Rental & Leasing Services
1353,TDG,644.9483337402344,500.3599853515625,337124.0,4.202361457621464,0.7758140600966221,5.416712165667749,Industrials,Aerospace & Defense
1369,CR,85.96221923828125,66.83889770507811,153796.0,1.6376914071170323,0.7775380661102452,2.1062523862141407,Industrials,Specialty Industrial Machinery
1394,GHM,18.45499992370605,14.399999618530273,43576.0,0.7385692305094189,0.7802763304286444,0.9465482954015616,Industrials,Specialty Industrial Machinery
1414,THR,21.40833346048991,16.745000839233402,119737.0,0.9100908927282984,0.7821720859373331,1.1635430477395148,Industrials,Specialty Industrial Machinery
1440,MAGS,3.839999914169312,3.009999990463257,34507.0,0.6864658155868628,0.7838541817036461,0.8757570369719571,Industrials,Security & Protection Services
1442,APOG,33.46038118998209,26.229999542236328,132210.0,0.8960811291319073,0.7839121554924032,1.143088703056335,Industrials,Building Products & Equipment
1445,ACCO,9.564175287882486,7.5,274660.0,1.168386264262729,0.7841763428888916,1.4899534713817235,Industrials,Business Equipment & Supplies
1447,RAVN,30.608797073364254,24.01000022888184,92024.0,1.3901960388665162,0.7844150219733826,1.7722710554027221,Industrials,Specialty Industrial Machinery
1456,CW,146.48449198404947,115.04499816894531,139043.0,2.1294990680875583,0.7853732269588813,2.711448512617873,Industrials,Specialty Industrial Machinery
1465,NX,18.75132115681966,14.744999885559082,67021.0,1.0787708346032057,0.7863445867224391,1.3718805378944972,Industrials,Building Products & Equipment
1514,DSKE,4.086666742960611,3.2300000190734863,138452.0,0.3599705027918209,0.7903751938269113,0.4554425614610734,Industrials,Trucking
1540,GVA,27.60577710469564,21.895000457763672,350892.0,0.7958210433670654,0.7931311034906319,1.0033915450605768,Industrials,Engineering & Construction
1559,LAWS,47.88500022888184,38.06499862670898,5351.0,1.7582583665946698,0.7949253094865829,2.211853548518002,Industrials,Industrial Distribution
1607,JELD,23.626666386922196,18.899999618530273,252210.0,0.8143527471093034,0.7999435599171865,1.0180127547918614,Industrials,Building Products & Equipment
1614,WSC,19.553333918253585,15.65999984741211,622553.0,2.2846071795164944,0.8008864326094827,2.8525981793357253,Industrials,Rental & Leasing Services
1643,LDL,21.678333282470703,17.420000076293945,98189.0,0.6877276976961106,0.8035673153147763,0.8558432935101541,Industrials,Specialty Industrial Machinery
